,DayNum,LScore,LTeamID,LTseed,Lsea,NumOT,Season,WLoc,WScore,WTeamID,WTseed,Wsea,index
4261,107,95,1123,,,3,2014,H,101,1141,,,133465
4262,107,49,1416,,,0,2014,A,77,1153,05,W,133466
4263,107,54,1456,,,0,2014,H,87,1158,,,133467
4264,107,52,1113,10,Y,0,2014,H,61,1160,08,X,133468
4265,107,70,1266,,,0,2014,A,85,1166,03,Z,133469
4266,107,53,1247,,,0,2014,H,65,1173,11,X,133470
4267,107,77,1220,,,0,2014,A,81,1174,13,W,133471
4268,107,68,1422,,,0,2014,A,81,1189,,,133472
4269,107,66,1120,,,0,2014,H,71,1196,01,X,133473
4270,107,70,1342,,,0,2014,H,79,1205,,,133474
4271,107,68,1262,,,0,2014,A,75,1216,,,133475
4272,107,60,1251,,,0,2014,H,67,1219,,,133476
4273,107,49,1278,,,0,2014,A,62,1228,,,133477
4274,107,54,1191,,,0,2014,H,59,1232,,,133478
4275,107,61,1180,,,1,2014,H,63,1241,,,133479
4276,107,53,1395,,,0,2014,H,65,1243,09,Y,133480
4277,107,63,1275,,,0,2014,A,75,1245,,,133481
4278,107,64,1221,,,0,2014,A,76,1248,,,133482
4279,107,65,1298,,,0,2014,H,72,1250,,,133483
4280,107,81,1280,,,0,2014,H,92,1261,,,133484
4281,107,61,1284,,,0,2014,A,75,1264,13,Y,133485
4282,107,64,1323,,,0,2014,H,71,1274,,,133486
4283,107,64,1435,,,0,2014,H,67,1281,,,133487
4284,107,88,1122,,,2,2014,H,90,1287,,,133488
4285,107,69,1164,,,0,2014,H,78,1288,,,133489
4286,107,56,1424,,,0,2014,A,68,1307,07,X,133490
4287,107,76,1271,,,0,2014,A,77,1312,,,133491
4288,107,60,1321,,,0,2014,H,76,1326,06,X,133492
4289,107,71,1449,,,0,2014,H,78,1332,07,Z,133493
4290,107,75,1255,,,0,2014,A,86,1347,,,133494
4291,107,64,1222,,,0,2014,H,68,1374,,,133495
4292,107,67,1182,,,0,2014,H,71,1382,,,133496
4293,107,54,1348,,,0,2014,A,57,1386,10,W,133497
4294,107,85,1206,,,1,2014,A,89,1387,05,Y,133498
4295,107,53,1420,,,0,2014,H,72,1392,,,133499
4296,107,66,1143,,,0,2014,A,86,1417,04,X,133500
4297,107,71,1149,,,0,2014,H,82,1421,,,133501
4298,107,44,1306,,,0,2014,A,79,1436,,,133502
4299,107,81,1144,,,0,2014,H,84,1440,,,133503
4300,107,63,1325,,,0,2014,A,73,1444,14,X,133504
4301,107,74,1260,,,0,2014,A,88,1455,01,Y,133505
4302,107,65,1157,16,W,0,2014,H,75,1457,,,133506
4303,107,64,1177,,,0,2014,H,83,1462,12,Y,133507
4304,108,60,1426,,,0,2014,H,83,1117,,,133508
4305,108,63,1183,,,0,2014,H,82,1125,,,133509
4306,108,65,1211,08,Z,0,2014,H,73,1140,10,Z,133510
4307,108,55,1396,,,0,2014,A,68,1163,07,W,133511
4308,108,69,1282,,,0,2014,A,74,1167,,,133512
4309,108,59,1142,16,Y,0,2014,A,67,1168,,,133513
4310,108,65,1315,,,0,2014,H,71,1170,,,133514
4311,108,67,1442,,,0,2014,H,75,1176,,,133515
4312,108,68,1256,,,0,2014,H,75,1187,,,133516
4313,108,52,1136,,,0,2014,A,63,1192,,,133517
4314,108,66,1310,,,0,2014,A,72,1193,,,133518
4315,108,61,1151,,,0,2014,A,77,1204,,,133519
4316,108,60,1419,,,0,2014,H,75,1209,,,133520
4317,108,73,1370,,,0,2014,A,74,1213,,,133521
4318,108,86,1190,,,0,2014,H,91,1239,,,133522
4319,108,57,1413,,,0,2014,A,79,1253,,,133523
4320,108,59,1353,,,0,2014,A,64,1272,08,W,133524
4321,108,79,1345,,,0,2014,A,94,1277,04,W,133525
4322,108,57,1451,16,Z,0,2014,H,68,1285,,,133526
4323,108,60,1226,,,0,2014,H,66,1286,,,133527
4324,108,76,1148,,,0,2014,A,87,1291,16,X,133528
4325,108,49,1150,,,0,2014,A,71,1292,,,133529
4326,108,59,1319,,,0,2014,A,74,1294,,,133530
4327,108,59,1185,,,2,2014,H,61,1296,,,133531
4328,108,67,1336,,,0,2014,H,80,1304,11,Z,133532
4329,108,61,1410,,,0,2014,A,78,1308,13,Z,133533
4330,108,58,1368,,,0,2014,H,67,1309,,,133534
4331,108,66,1181,03,Y,0,2014,H,74,1314,06,W,133535
4332,108,63,1198,,,0,2014,A,65,1317,,,133536
4333,108,51,1349,,,0,2014,H,55,1330,,,133537
4334,108,57,1450,,,0,2014,H,68,1333,,,133538
4335,108,69,1258,,,0,2014,A,72,1337,,,133539
4336,108,79,1381,,,0,2014,A,86,1340,,,133540
4337,108,81,1145,,,0,2014,A,88,1346,,,133541
4338,108,64,1254,,,0,2014,H,73,1352,,,133542
4339,108,59,1339,,,0,2014,H,61,1360,,,133543
4340,108,62,1388,,,0,2014,H,73,1362,,,133544
4341,108,54,1415,,,0,2014,H,55,1364,,,133545
4342,108,50,1334,,,0,2014,H,70,1365,,,133546
4343,108,70,1316,,,0,2014,A,81,1367,,,133547
4344,108,70,1240,,,0,2014,H,87,1369,,,133548
4345,108,67,1207,,,0,2014,H,82,1371,,,133549
4346,108,86,1303,,,0,2014,H,87,1377,,,133550
4347,108,56,1427,,,0,2014,H,85,1379,,,133551
4348,108,44,1384,,,0,2014,A,73,1383,,,133552
4349,108,57,1265,,,0,2014,H,58,1389,,,133553
4350,108,59,1425,,,0,2014,H,80,1390,10,X,133554
4351,108,61,1188,,,0,2014,H,66,1398,,,133555
4352,108,83,1404,,,0,2014,A,91,1399,,,133556
4353,108,48,1104,,,0,2014,H,63,1401,,,133557
4354,108,66,1375,,,1,2014,H,67,1402,,,133558
4355,108,58,1132,,,0,2014,A,60,1405,,,133559
4356,108,70,1318,,,0,2014,A,79,1406,,,133560
4357,108,52,1194,,,0,2014,A,71,1409,13,X,133561
4358,108,62,1267,,,0,2014,A,68,1412,,,133562
4359,108,56,1218,,,1,2014,A,60,1414,,,133563
4360,108,63,1407,,,0,2014,H,78,1418,14,Z,133564
4361,108,70,1152,,,0,2014,A,79,1430,,,133565
4362,108,54,1408,,,0,2014,A,72,1431,,,133566
4363,108,61,1111,,,0,2014,A,74,1441,,,133567
4364,108,62,1357,,,0,2014,H,74,1447,,,133568
4365,108,53,1434,,,0,2014,H,67,1453,,,133569
4366,108,50,1202,,,0,2014,H,70,1459,15,Y,133570
4367,108,83,1454,15,W,1,2014,H,88,1464,,,133571
4368,109,68,1135,,,0,2014,H,70,1162,,,133572
4369,109,61,1273,14,Y,0,2014,H,75,1195,,,133573
4370,109,63,1335,,,0,2014,A,83,1217,12,W,133574
4371,109,77,1351,,,0,2014,A,80,1233,,,133575
4372,109,63,1391,,,0,2014,A,67,1244,,,133576
4373,109,66,1297,,,0,2014,H,70,1252,,,133577
4374,109,75,1433,05,X,0,2014,H,80,1269,06,Y,133578
4375,109,71,1227,,,0,2014,A,86,1324,,,133579
4376,109,57,1171,,,0,2014,H,67,1343,,,133580
4377,109,63,1264,13,Y,0,2014,H,67,1373,,,133581
4378,109,61,1178,,,0,2014,H,65,1460,,,133582
4379,109,65,1165,,,0,2014,A,82,1463,,,133583
4380,110,73,1281,,,0,2014,H,80,1104,,,133584
4381,110,86,1108,,,0,2014,H,92,1106,,,133585
4382,110,54,1119,,,0,2014,H,58,1110,15,Z,133586
4383,110,61,1160,08,X,0,2014,A,88,1112,01,Z,133587
4384,110,61,1341,,,0,2014,H,76,1115,,,133588
4385,110,69,1280,,,0,2014,A,73,1116,,,133589
4386,110,68,1402,,,0,2014,H,73,1117,,,133590
4387,110,75,1452,,,0,2014,A,88,1124,06,Z,133591
4388,110,70,1420,,,0,2014,A,72,1127,,,133592
4389,110,90,1424,,,1,2014,H,91,1129,,,133593
4390,110,38,1260,,,0,2014,H,55,1133,,,133594
4391,110,75,1165,,,1,2014,A,81,1135,,,133595
4392,110,65,1148,,,0,2014,H,68,1136,,,133596
4393,110,69,1245,,,0,2014,A,78,1138,,,133597
4394,110,72,1339,,,0,2014,H,89,1140,10,Z,133598
4395,110,64,1415,,,0,2014,H,69,1142,16,Y,133599
4396,110,78,1193,,,0,2014,H,90,1145,,,133600
4397,110,47,1342,,,0,2014,A,86,1149,,,133601
4398,110,68,1167,,,0,2014,H,73,1152,,,133602
4399,110,55,1210,,,0,2014,A,63,1155,,,133603
4400,110,50,1454,15,W,0,2014,H,74,1156,,,133604
4401,110,60,1259,,,0,2014,H,84,1159,,,133605
4402,110,67,1461,,,0,2014,H,82,1161,,,133606
4403,110,46,1463,,,0,2014,H,62,1162,,,133607
4404,110,75,1414,,,0,2014,H,81,1169,,,133608
4405,110,58,1294,,,0,2014,H,79,1170,,,133609
4406,110,49,1459,15,Y,0,2014,H,59,1172,,,133610
4407,110,54,1182,,,0,2014,A,57,1173,11,X,133611
4408,110,71,1271,,,0,2014,H,84,1175,,,133612
4409,110,60,1303,,,0,2014,H,72,1176,,,133613
4410,110,60,1393,03,X,0,2014,H,66,1181,03,Y,133614
4411,110,75,1122,,,0,2014,A,96,1184,15,X,133615
4412,110,74,1381,,,0,2014,A,85,1186,,,133616
4413,110,55,1349,,,0,2014,H,67,1187,,,133617
4414,110,61,1204,,,0,2014,A,66,1189,,,133618
4415,110,85,1316,,,0,2014,A,88,1190,,,133619
4416,110,66,1357,,,0,2014,H,73,1192,,,133620
4417,110,71,1279,,,0,2014,A,75,1196,01,X,133621
4418,110,75,1126,,,0,2014,A,80,1197,,,133622
4419,110,76,1429,,,0,2014,A,79,1201,,,133623
4420,110,53,1111,,,0,2014,H,68,1202,,,133624
4421,110,79,1457,,,1,2014,H,85,1205,,,133625
4422,110,52,1462,12,Y,0,2014,H,74,1207,,,133626
4423,110,56,1376,,,0,2014,A,73,1208,,,133627
4424,110,77,1418,14,Z,0,2014,H,80,1209,,,133628
4425,110,78,1224,,,0,2014,A,81,1214,,,133629
4426,110,47,1343,,,0,2014,A,59,1217,12,W,133630
4427,110,77,1413,,,0,2014,H,86,1218,,,133631
4428,110,59,1255,,,0,2014,A,85,1219,,,133632
4429,110,84,1416,,,0,2014,H,88,1222,,,133633
4430,110,77,1213,,,0,2014,H,83,1225,,,133634
4431,110,56,1321,,,0,2014,A,61,1231,,,133635
4432,110,60,1395,,,0,2014,A,71,1235,03,W,133636
4433,110,60,1237,,,0,2014,A,84,1236,,,133637
4434,110,59,1212,,,0,2014,A,79,1238,,,133638
4435,110,82,1367,,,0,2014,H,88,1239,,,133639
4436,110,54,1400,07,Y,0,2014,H,85,1242,02,X,133640
4437,110,76,1261,,,1,2014,H,77,1246,08,Y,133641
4438,110,71,1250,,,0,2014,H,77,1248,,,133642
4439,110,59,1144,,,0,2014,A,79,1251,,,133643
4440,110,66,1330,,,0,2014,A,71,1256,,,133644
4441,110,57,1153,05,W,0,2014,A,58,1257,04,Y,133645
4442,110,52,1306,,,0,2014,A,58,1262,,,133646
4443,110,94,1177,,,1,2014,A,96,1266,,,133647
4444,110,79,1396,,,1,2014,H,82,1272,08,W,133648
4445,110,42,1130,,,0,2014,H,69,1274,,,133649
4446,110,56,1430,,,0,2014,H,74,1282,,,133650
4447,110,66,1232,,,0,2014,H,77,1283,,,133651
4448,110,61,1226,,,0,2014,H,62,1285,,,133652
4449,110,53,1267,,,0,2014,A,56,1292,,,133653
4450,110,58,1287,,,0,2014,H,69,1293,,,133654
4451,110,59,1355,,,0,2014,H,74,1295,12,Z,133655
4452,110,55,1299,,,0,2014,A,73,1300,14,W,133656
4453,110,64,1439,,,0,2014,A,71,1301,12,Y,133657
4454,110,56,1102,,,0,2014,A,75,1305,,,133658
4455,110,44,1361,04,Z,0,2014,H,58,1307,07,X,133659
4456,110,59,1270,,,0,2014,H,68,1311,,,133660
4457,110,68,1164,,,0,2014,A,73,1313,,,133661
4458,110,72,1448,,,0,2014,H,105,1314,06,W,133662
4459,110,63,1319,,,0,2014,A,75,1315,,,133663
4460,110,76,1194,,,0,2014,A,78,1317,,,133664
4461,110,50,1103,,,0,2014,A,66,1325,,,133665
4462,110,46,1278,,,0,2014,H,64,1326,06,X,133666
4463,110,73,1243,09,Y,0,2014,H,86,1328,05,Z,133667
4464,110,62,1403,,,0,2014,H,84,1329,09,Z,133668
4465,110,50,1146,,,0,2014,A,63,1331,,,133669
4466,110,65,1171,,,0,2014,H,74,1335,,,133670
4467,110,88,1310,,,0,2014,A,90,1346,,,133671
4468,110,78,1382,,,0,2014,A,87,1348,,,133672
4469,110,49,1247,,,0,2014,H,62,1350,,,133673
4470,110,70,1383,,,1,2014,H,71,1352,,,133674
4471,110,56,1191,,,0,2014,A,61,1356,,,133675
4472,110,71,1249,,,0,2014,A,74,1358,,,133676
4473,110,66,1211,08,Z,0,2014,H,69,1360,,,133677
4474,110,59,1334,,,0,2014,H,64,1362,,,133678
4475,110,65,1168,,,0,2014,H,80,1364,,,133679
4476,110,65,1354,,,0,2014,A,75,1366,,,133680
4477,110,74,1404,,,0,2014,A,77,1369,,,133681
4478,110,68,1322,,,0,2014,H,70,1372,12,X,133682
4479,110,78,1407,,,0,2014,H,86,1375,,,133683
4480,110,54,1442,,,0,2014,H,64,1377,,,133684
4481,110,68,1431,,,0,2014,H,77,1379,,,133685
4482,110,62,1105,,,0,2014,A,70,1380,,,133686
4483,110,64,1254,,,0,2014,H,83,1384,,,133687
4484,110,72,1200,,,0,2014,H,87,1386,10,W,133688
4485,110,59,1203,09,W,0,2014,H,66,1387,05,Y,133689
4486,110,54,1365,,,0,2014,A,76,1388,,,133690
4487,110,51,1284,,,0,2014,A,61,1389,,,133691
4488,110,74,1417,04,X,0,2014,H,83,1390,10,X,133692
4489,110,61,1223,,,0,2014,A,66,1394,,,133693
4490,110,57,1240,,,0,2014,H,69,1399,,,133694
4491,110,65,1397,11,Y,1,2014,H,68,1401,,,133695
4492,110,77,1220,,,0,2014,A,83,1406,,,133696
4493,110,56,1427,,,0,2014,H,68,1408,,,133697
4494,110,65,1198,,,0,2014,A,77,1409,13,X,133698
4495,110,65,1290,,,0,2014,A,73,1411,16,Y,133699
4496,110,62,1150,,,0,2014,A,64,1412,,,133700
4497,110,85,1157,16,W,0,2014,H,100,1421,,,133701
4498,110,55,1158,,,2,2014,H,57,1423,,,133702
4499,110,71,1114,,,0,2014,A,75,1426,,,133703
4500,110,66,1464,,,0,2014,H,68,1434,,,133704
4501,110,59,1120,,,0,2014,A,67,1435,,,133705
4502,110,54,1385,,,0,2014,H,57,1437,02,W,133706
4503,110,49,1323,,,0,2014,H,70,1438,01,W,133707
4504,110,76,1347,,,0,2014,H,88,1440,,,133708
4505,110,52,1154,,,0,2014,H,70,1441,,,133709
4506,110,63,1419,,,0,2014,H,72,1443,,,133710
4507,110,66,1291,16,X,0,2014,H,71,1447,,,133711
4508,110,62,1333,,,0,2014,A,86,1449,,,133712
4509,110,68,1286,,,0,2014,A,86,1451,16,Z,133713
4510,110,54,1179,,,0,2014,H,83,1455,01,Y,133714
4511,110,67,1318,,,0,2014,H,81,1456,,,133715
4512,110,74,1234,11,Y,0,2014,A,79,1458,02,Z,133716
4513,111,53,1131,,,0,2014,A,63,1137,,,133717
4514,111,67,1296,,,0,2014,H,70,1141,,,133718
4515,111,64,1425,,,0,2014,H,77,1143,,,133719
4516,111,71,1371,,,0,2014,H,72,1166,03,Z,133720
4517,111,65,1174,13,W,0,2014,A,69,1180,,,133721
4518,111,68,1244,,,0,2014,H,78,1195,,,133722
4519,111,66,1338,09,X,0,2014,A,71,1199,,,133723
4520,111,57,1298,,,0,2014,H,74,1221,,,133724
4521,111,67,1265,,,0,2014,A,86,1233,,,133725
4522,111,52,1391,,,0,2014,A,73,1273,14,Y,133726
4523,111,52,1132,,,0,2014,H,55,1275,,,133727
4524,111,70,1277,04,W,0,2014,H,79,1276,02,Y,133728
4525,111,57,1345,,,0,2014,H,76,1304,11,Z,133729
4526,111,59,1229,,,0,2014,H,72,1320,,,133730
4527,111,53,1450,,,0,2014,H,67,1332,07,Z,133731
4528,111,81,1139,,,0,2014,A,87,1344,11,W,133732
4529,111,60,1351,,,0,2014,A,69,1373,,,133733
4530,111,55,1163,07,W,0,2014,A,64,1374,,,133734
4531,111,79,1263,,,0,2014,A,83,1392,,,133735
4532,111,74,1123,,,0,2014,H,85,1405,,,133736
4533,111,84,1151,,,0,2014,H,88,1422,,,133737
4534,111,63,1113,10,Y,0,2014,H,86,1428,,,133738
4535,111,47,1216,,,0,2014,H,72,1436,,,133739
4536,111,67,1185,,,0,2014,H,75,1444,14,X,133740
4537,112,56,1105,,,0,2014,A,64,1108,,,133741
4538,112,71,1359,,,0,2014,H,81,1154,,,133742
4539,112,56,1288,,,0,2014,H,59,1175,,,133743
4540,112,62,1152,,,0,2014,H,84,1183,,,133744
4541,112,49,1202,,,0,2014,A,78,1189,,,133745
4542,112,89,1271,,,0,2014,A,104,1214,,,133746
4543,112,75,1328,05,Z,0,2014,H,83,1242,02,X,133747
4544,112,69,1341,,,0,2014,H,75,1290,,,133748
4545,112,73,1136,,,0,2014,H,88,1291,16,X,133749
4546,112,60,1224,,,0,2014,A,66,1313,,,133750
4547,112,54,1395,,,0,2014,A,76,1329,09,Z,133751
4548,112,76,1186,,,0,2014,A,87,1340,,,133752
4549,112,64,1106,,,0,2014,A,87,1380,,,133753
4550,112,55,1268,,,0,2014,A,57,1393,03,X,133754
4551,112,55,1115,,,0,2014,A,65,1411,16,Y,133755
4552,112,64,1192,,,0,2014,A,67,1447,,,133756
4553,113,69,1464,,,1,2014,H,70,1156,,,133757
4554,113,60,1371,,,0,2014,H,65,1177,,,133758
4555,113,48,1439,,,0,2014,H,66,1181,03,Y,133759
4556,113,48,1179,,,0,2014,H,61,1191,,,133760
4557,113,54,1435,,,0,2014,A,57,1196,01,X,133761
4558,113,56,1281,,,0,2014,H,71,1208,,,133762
4559,113,58,1454,15,W,0,2014,A,80,1227,,,133763
4560,113,56,1403,,,0,2014,A,60,1243,09,Y,133764
4561,113,76,1255,,,0,2014,H,90,1251,,,133765
4562,113,75,1357,,,0,2014,A,80,1254,,,133766
4563,113,89,1234,11,Y,0,2014,H,95,1278,,,133767
4564,113,56,1260,,,0,2014,H,72,1283,,,133768
4565,113,62,1312,,,0,2014,A,81,1300,14,W,133769
4566,113,58,1429,,,0,2014,H,67,1307,07,X,133770
4567,113,64,1363,,,0,2014,H,90,1361,04,Z,133771
4568,113,53,1173,11,X,0,2014,H,79,1386,10,W,133772
4569,113,62,1193,,,0,2014,H,63,1389,,,133773
4570,113,57,1155,,,0,2014,H,62,1448,,,133774
4571,113,49,1133,,,0,2014,A,69,1455,01,Y,133775
4572,113,58,1231,,,0,2014,H,69,1458,02,Z,133776
4573,113,58,1434,,,0,2014,H,67,1460,,,133777
4574,113,53,1385,,,0,2014,A,65,1462,12,Y,133778
4575,114,53,1461,,,0,2014,A,55,1102,,,133779
4576,114,55,1298,,,0,2014,A,64,1110,15,Z,133780
4577,114,59,1143,,,0,2014,H,87,1112,01,Z,133781
4578,114,64,1390,10,X,0,2014,H,76,1113,10,Y,133782
4579,114,67,1376,,,0,2014,H,83,1120,,,133783
4580,114,75,1188,,,0,2014,A,94,1125,,,133784
4581,114,70,1119,,,0,2014,A,71,1131,,,133785
4582,114,66,1245,,,0,2014,H,73,1132,,,133786
4583,114,61,1250,,,0,2014,H,65,1137,,,133787
4584,114,64,1325,,,0,2014,A,69,1138,,,133788
4585,114,51,1342,,,0,2014,H,70,1157,16,W,133789
4586,114,66,1248,,,0,2014,H,83,1159,,,133790
4587,114,56,1378,,,0,2014,A,61,1163,07,W,133791
4588,114,57,1423,,,0,2014,A,70,1174,13,W,133792
4589,114,45,1158,,,0,2014,H,56,1180,,,133793
4590,114,42,1141,,,0,2014,H,64,1185,,,133794
4591,114,56,1129,,,0,2014,H,76,1201,,,133795
4592,114,76,1149,,,0,2014,A,78,1205,,,133796
4593,114,60,1350,,,0,2014,H,69,1206,,,133797
4594,114,67,1440,,,0,2014,H,70,1219,,,133798
4595,114,52,1259,,,0,2014,A,65,1221,,,133799
4596,114,49,1304,11,Z,0,2014,H,60,1228,,,133800
4597,114,59,1232,,,0,2014,H,77,1229,,,133801
4598,114,66,1452,,,0,2014,H,83,1235,03,W,133802
4599,114,67,1382,,,0,2014,H,75,1247,,,133803
4600,114,49,1401,,,0,2014,H,68,1261,,,133804
4601,114,67,1348,,,0,2014,H,70,1269,06,Y,133805
4602,114,61,1103,,,0,2014,H,65,1275,,,133806
4603,114,76,1345,,,1,2014,A,77,1276,02,Y,133807
4604,114,67,1104,,,0,2014,H,79,1279,,,133808
4605,114,66,1405,,,0,2014,H,74,1296,,,133809
4606,114,84,1301,12,Y,1,2014,A,85,1314,06,W,133810
4607,114,54,1356,,,0,2014,H,73,1320,,,133811
4608,114,62,1210,,,0,2014,H,65,1323,,,133812
4609,114,59,1130,,,0,2014,A,66,1338,09,X,133813
4610,114,78,1144,,,0,2014,H,82,1347,,,133814
4611,114,68,1280,,,0,2014,A,75,1397,11,Y,133815
4612,114,69,1124,06,Z,0,2014,H,74,1400,07,Y,133816
4613,114,66,1241,,,0,2014,A,69,1406,,,133817
4614,114,65,1353,,,0,2014,H,67,1416,,,133818
4615,114,70,1161,,,0,2014,H,78,1424,,,133819
4616,114,48,1139,,,0,2014,H,67,1437,02,W,133820
4617,114,40,1274,,,0,2014,H,65,1438,01,W,133821
4618,114,81,1123,,,1,2014,A,88,1444,14,X,133822
4619,114,74,1220,,,0,2014,H,79,1456,,,133823
4620,114,100,1421,,,1,2014,H,107,1457,,,133824
4621,115,48,1306,,,0,2014,H,66,1107,16,X,133825
4622,115,57,1359,,,0,2014,A,63,1111,,,133826
4623,115,55,1407,,,0,2014,A,62,1114,,,133827
4624,115,67,1246,08,Y,1,2014,A,71,1116,,,133828
4625,115,71,1358,,,0,2014,H,80,1146,,,133829
4626,115,82,1254,,,1,2014,A,86,1148,,,133830
4627,115,81,1441,,,1,2014,A,83,1151,,,133831
4628,115,77,1370,,,3,2014,A,84,1152,,,133832
4629,115,81,1169,,,0,2014,H,82,1168,,,133833
4630,115,46,1422,,,0,2014,H,79,1172,,,133834
4631,115,64,1387,05,Y,0,2014,A,71,1182,,,133835
4632,115,67,1399,,,0,2014,H,74,1184,15,X,133836
4633,115,66,1294,,,0,2014,A,80,1186,,,133837
4634,115,68,1150,,,0,2014,H,75,1187,,,133838
4635,115,73,1202,,,0,2014,A,82,1204,,,133839
4636,115,49,1426,,,0,2014,A,77,1209,,,133840
4637,115,53,1334,,,0,2014,A,70,1211,08,Z,133841
4638,115,83,1127,,,1,2014,H,89,1216,,,133842
4639,115,68,1272,08,W,0,2014,H,77,1222,,,133843
4640,115,86,1234,11,Y,0,2014,H,93,1231,,,133844
4641,115,56,1442,,,0,2014,A,65,1236,,,133845
4642,115,69,1244,,,0,2014,A,71,1239,,,133846
4643,115,71,1195,,,0,2014,H,92,1252,,,133847
4644,115,61,1218,,,0,2014,H,63,1253,,,133848
4645,115,39,1292,,,0,2014,H,55,1256,,,133849
4646,115,66,1396,,,0,2014,H,88,1257,04,Y,133850
4647,115,71,1365,,,0,2014,H,75,1258,,,133851
4648,115,72,1263,,,0,2014,H,84,1262,,,133852
4649,115,73,1207,,,0,2014,H,75,1266,,,133853
4650,115,72,1230,,,0,2014,H,87,1270,,,133854
4651,115,80,1213,,,0,2014,A,85,1282,,,133855
4652,115,72,1381,,,1,2014,H,77,1286,,,133856
4653,115,72,1404,,,0,2014,A,86,1293,,,133857
4654,115,54,1377,,,0,2014,H,82,1295,12,Z,133858
4655,115,58,1391,,,0,2014,H,96,1297,,,133859
4656,115,66,1237,,,0,2014,H,88,1303,,,133860
4657,115,60,1101,,,0,2014,H,79,1311,,,133861
4658,115,73,1340,,,0,2014,H,83,1315,,,133862
4659,115,76,1273,14,Y,1,2014,A,79,1316,,,133863
4660,115,62,1427,,,0,2014,A,71,1317,,,133864
4661,115,65,1226,,,0,2014,A,66,1319,,,133865
4662,115,83,1368,,,0,2014,A,88,1322,,,133866
4663,115,63,1267,,,0,2014,H,70,1330,,,133867
4664,115,67,1249,,,0,2014,H,75,1331,,,133868
4665,115,83,1417,04,X,2,2014,A,87,1332,07,Z,133869
4666,115,66,1425,,,0,2014,A,76,1333,,,133870
4667,115,63,1326,06,X,0,2014,H,65,1336,,,133871
4668,115,64,1192,,,0,2014,A,69,1352,,,133872
4669,115,69,1176,,,0,2014,H,78,1355,,,133873
4670,115,65,1291,16,X,0,2014,A,72,1357,,,133874
4671,115,53,1337,,,0,2014,A,77,1362,,,133875
4672,115,80,1122,,,0,2014,H,83,1369,,,133876
4673,115,63,1309,,,0,2014,A,103,1372,12,X,133877
4674,115,70,1346,,,0,2014,A,72,1373,,,133878
4675,115,66,1198,,,0,2014,H,78,1379,,,133879
4676,115,59,1136,,,0,2014,H,62,1383,,,133880
4677,115,61,1339,,,0,2014,H,70,1388,,,133881
4678,115,68,1287,,,0,2014,A,70,1398,,,133882
4679,115,64,1194,,,0,2014,H,72,1408,,,133883
4680,115,60,1431,,,0,2014,A,65,1409,13,X,133884
4681,115,61,1167,,,0,2014,A,63,1410,,,133885
4682,115,60,1349,,,0,2014,A,61,1412,,,133886
4683,115,73,1142,16,Y,0,2014,H,85,1413,,,133887
4684,115,60,1364,,,0,2014,H,71,1414,,,133888
4685,115,54,1375,,,0,2014,H,71,1419,,,133889
4686,115,61,1308,13,Z,1,2014,H,66,1430,,,133890
4687,115,66,1200,,,0,2014,A,85,1433,05,X,133891
4688,115,53,1392,,,0,2014,H,69,1436,,,133892
4689,115,50,1402,,,0,2014,A,51,1443,,,133893
4690,115,45,1384,,,0,2014,H,74,1447,,,133894
4691,115,67,1170,,,0,2014,H,79,1451,16,Z,133895
4692,115,63,1324,,,0,2014,A,71,1453,,,133896
4693,115,62,1178,,,0,2014,A,68,1454,15,W,133897
4694,115,59,1189,,,0,2014,A,63,1459,15,Y,133898
4695,116,67,1335,,,0,2014,A,76,1135,,,133899
4696,116,66,1351,,,0,2014,A,79,1145,,,133900
4697,116,72,1171,,,0,2014,A,84,1162,,,133901
4698,116,74,1265,,,0,2014,H,78,1193,,,133902
4699,116,47,1165,,,0,2014,H,72,1217,12,W,133903
4700,116,77,1233,,,1,2014,H,80,1264,13,Y,133904
4701,116,50,1310,,,0,2014,H,75,1284,,,133905
4702,116,46,1463,,,0,2014,H,57,1343,,,133906
4703,116,69,1371,,,0,2014,A,74,1344,11,W,133907
4704,116,73,1190,,,0,2014,H,79,1367,,,133908
4705,116,49,1450,,,0,2014,H,72,1449,,,133909
4706,117,47,1132,,,0,2014,H,57,1103,,,133910
4707,117,57,1120,,,0,2014,H,73,1104,,,133911
4708,117,65,1341,,,0,2014,A,72,1105,,,133912
4709,117,60,1143,,,0,2014,H,78,1113,10,Y,133913
4710,117,67,1117,,,0,2014,H,74,1114,,,133914
4711,117,52,1212,,,0,2014,A,61,1115,,,133915
4712,117,75,1208,,,0,2014,H,87,1116,,,133916
4713,117,84,1248,,,0,2014,H,87,1119,,,133917
4714,117,85,1404,,,0,2014,A,88,1122,,,133918
4715,117,71,1141,,,0,2014,H,74,1123,,,133919
4716,117,49,1403,,,0,2014,H,59,1124,06,Z,133920
4717,117,53,1240,,,0,2014,A,76,1125,,,133921
4718,117,63,1461,,,0,2014,A,72,1129,,,133922
4719,117,72,1448,,,0,2014,A,80,1130,,,133923
4720,117,64,1221,,,0,2014,A,68,1131,,,133924
4721,117,62,1254,,,0,2014,A,81,1136,,,133925
4722,117,51,1110,15,Z,0,2014,A,56,1137,,,133926
4723,117,55,1275,,,0,2014,H,78,1138,,,133927
4724,117,70,1360,,,0,2014,A,78,1140,10,Z,133928
4725,117,69,1249,,,0,2014,H,76,1146,,,133929
