DayNum,LScore,LTeamID,LTseed,NumOT,Season,WLoc,WScore,WTeamID,WTseed,index
97,61,1310,,0,2016,A,75,1233,13,143775
97,65,1228,,0,2016,A,77,1234,7,143776
97,73,1373,,0,2016,H,79,1265,,143777
97,68,1210,,0,2016,A,75,1274,3,143778
97,66,1428,3,0,2016,H,76,1332,1,143779
97,58,1378,,0,2016,A,92,1374,,143780
97,62,1387,,0,2016,H,65,1382,,143781
97,63,1222,,0,2016,H,77,1409,11,143782
98,67,1249,,0,2016,A,71,1101,,143783
98,56,1127,,0,2016,A,69,1107,,143784
98,63,1212,,0,2016,A,66,1108,,143785
98,70,1106,,1,2016,H,75,1115,,143786
98,72,1159,,0,2016,H,82,1119,,143787
98,66,1273,,1,2016,A,72,1151,12,143788
98,65,1257,,0,2016,H,72,1181,4,143789
98,95,1175,,2,2016,H,96,1197,,143790
98,72,1422,,0,2016,H,79,1202,,143791
98,67,1385,,0,2016,H,92,1207,,143792
98,65,1224,,0,2016,A,68,1214,16,143793
98,80,1380,16,0,2016,H,81,1238,,143794
98,72,1248,,0,2016,A,87,1250,,143795
98,93,1436,,0,2016,H,100,1262,,143796
98,64,1105,,0,2016,H,66,1290,,143797
98,75,1263,,0,2016,H,88,1306,,143798
98,60,1230,,0,2016,H,71,1311,,143799
98,70,1271,,0,2016,A,76,1313,,143800
98,83,1155,,0,2016,A,89,1323,6,143801
98,60,1400,6,0,2016,H,63,1328,2,143802
98,78,1288,,0,2016,H,82,1354,,143803
98,86,1154,,0,2016,A,95,1359,,143804
98,63,1164,,1,2016,H,72,1366,,143805
98,72,1322,,0,2016,H,83,1372,14,143806
98,52,1346,,0,2016,H,68,1389,,143807
98,72,1216,,0,2016,H,85,1392,13,143808
98,76,1223,,0,2016,H,83,1394,,143809
98,56,1329,,0,2016,H,63,1395,,143810
98,60,1440,,0,2016,H,92,1459,,143811
99,68,1132,,0,2016,A,83,1103,,143812
99,72,1368,,0,2016,H,88,1146,,143813
99,51,1416,,0,2016,A,69,1153,9,143814
99,56,1462,2,0,2016,H,70,1166,,143815
99,74,1182,,0,2016,H,76,1173,7,143816
99,56,1141,,0,2016,H,71,1185,,143817
99,72,1279,,0,2016,H,77,1196,,143818
99,65,1452,3,0,2016,H,75,1242,1,143819
99,74,1296,,0,2016,H,75,1245,,143820
99,48,1208,,0,2016,H,82,1246,4,143821
99,63,1338,10,0,2016,H,65,1274,3,143822
99,44,1444,,0,2016,A,45,1275,,143823
99,46,1116,,0,2016,H,78,1280,,143824
99,61,1265,,0,2016,A,87,1284,,143825
99,65,1130,,0,2016,A,68,1314,1,143826
99,69,1123,,0,2016,A,72,1325,,143827
99,63,1321,,0,2016,H,71,1326,,143828
99,81,1277,2,1,2016,H,82,1345,5,143829
99,63,1206,,0,2016,H,81,1348,,143830
99,45,1120,,0,2016,H,71,1397,,143831
99,69,1138,14,0,2016,A,71,1405,,143832
99,53,1402,,0,2016,A,65,1426,,143833
99,72,1307,,0,2016,H,80,1429,,143834
99,59,1177,,0,2016,A,86,1437,2,143835
99,49,1439,,0,2016,H,67,1438,1,143836
99,48,1179,,0,2016,A,74,1455,11,143837
100,62,1401,3,0,2016,H,63,1104,,143838
100,70,1183,,0,2016,A,79,1122,16,143839
100,72,1243,,0,2016,A,82,1124,5,143840
100,73,1240,,0,2016,H,81,1125,,143841
100,51,1110,,0,2016,H,71,1131,,143842
100,75,1371,6,0,2016,A,81,1139,9,143843
100,93,1129,,2,2016,H,97,1161,,143844
100,67,1168,,0,2016,H,75,1169,,143845
100,66,1247,,0,2016,H,79,1172,,143846
100,57,1361,,0,2016,H,58,1201,14,143847
100,66,1448,,0,2016,H,71,1210,,143848
100,53,1248,,0,2016,H,67,1221,16,143849
100,90,1272,,0,2016,H,98,1222,,143850
100,65,1137,,0,2016,A,80,1250,,143851
100,43,1133,,0,2016,A,54,1260,,143852
100,91,1344,9,2,2016,H,96,1266,,143853
100,74,1278,,0,2016,A,82,1276,11,143854
100,50,1184,,0,2016,H,61,1287,,143855
100,51,1259,,0,2016,A,71,1298,,143856
100,92,1355,12,0,2016,H,96,1303,,143857
100,52,1102,,0,2016,H,72,1305,,143858
100,69,1283,,0,2016,H,83,1320,11,143859
100,53,1387,,0,2016,A,67,1350,,143860
100,78,1232,,0,2016,A,85,1356,,143861
100,83,1261,,0,2016,H,94,1376,,143862
100,72,1200,,1,2016,A,76,1382,,143863
100,66,1203,,0,2016,A,84,1386,8,143864
100,55,1399,,0,2016,H,85,1398,,143865
100,82,1235,4,1,2016,H,85,1403,8,143866
100,92,1187,,3,2016,A,100,1408,,143867
100,77,1374,,0,2016,A,82,1409,11,143868
100,61,1363,,0,2016,H,64,1424,,143869
100,82,1449,,0,2016,H,90,1428,3,143870
100,71,1281,,0,2016,H,86,1435,11,143871
100,61,1304,,0,2016,H,72,1458,7,143872
101,54,1216,,0,2016,A,68,1127,,143873
101,89,1362,,0,2016,A,114,1140,,143874
101,63,1332,1,0,2016,H,83,1143,4,143875
101,85,1205,,1,2016,H,89,1144,,143876
101,63,1342,,0,2016,H,77,1149,,143877
101,73,1349,,0,2016,H,102,1150,,143878
101,81,1450,,2,2016,H,88,1160,8,143879
101,60,1180,,0,2016,H,69,1174,,143880
101,85,1315,,0,2016,H,95,1186,,143881
101,90,1359,,1,2016,H,94,1190,,143882
101,77,1136,,0,2016,A,91,1192,16,143883
101,73,1427,,0,2016,H,79,1194,,143884
101,64,1367,,0,2016,A,71,1195,16,143885
101,75,1154,,0,2016,H,95,1202,,143886
101,71,1407,,0,2016,A,77,1204,,143887
101,66,1339,,0,2016,A,92,1211,11,143888
101,52,1414,,0,2016,H,74,1218,13,143889
101,67,1157,,0,2016,A,68,1219,,143890
101,80,1456,,0,2016,A,86,1220,,143891
101,67,1294,,0,2016,H,73,1225,,143892
101,71,1340,,0,2016,H,88,1226,,143893
101,59,1460,,0,2016,H,64,1227,,143894
101,60,1191,,0,2016,A,70,1229,,143895
101,78,1234,7,0,2016,H,85,1231,5,143896
101,52,1158,,0,2016,A,56,1241,,143897
101,91,1316,,0,2016,H,101,1244,,143898
101,92,1239,,0,2016,H,93,1252,,143899
101,70,1142,,0,2016,H,73,1253,,143900
101,69,1447,,0,2016,H,82,1254,,143901
101,63,1292,15,0,2016,H,73,1256,,143902
101,72,1334,,0,2016,A,77,1258,,143903
101,95,1263,,1,2016,A,108,1262,,143904
101,77,1346,,0,2016,H,84,1264,,143905
101,63,1433,10,0,2016,H,69,1269,,143906
101,76,1309,,0,2016,H,87,1270,,143907
101,53,1381,,0,2016,H,86,1285,,143908
101,58,1319,,0,2016,H,101,1286,,143909
101,61,1357,,0,2016,H,66,1291,,143910
101,64,1188,,0,2016,A,70,1293,,143911
101,68,1107,,0,2016,H,69,1306,,143912
101,70,1391,,0,2016,H,74,1312,,143913
101,44,1406,,0,2016,A,47,1318,,143914
101,47,1317,,0,2016,H,67,1330,,143915
101,56,1237,,0,2016,H,77,1331,,143916
101,50,1390,,0,2016,A,62,1333,7,143917
101,63,1388,,0,2016,A,69,1337,,143918
101,59,1421,15,0,2016,A,60,1347,,143919
101,66,1413,,0,2016,A,72,1364,,143920
101,71,1360,,0,2016,H,74,1365,,143921
101,67,1145,,0,2016,H,90,1373,,143922
101,78,1209,,1,2016,H,79,1375,,143923
101,58,1295,,0,2016,H,72,1377,,143924
101,67,1148,,0,2016,H,74,1383,,143925
101,57,1352,,0,2016,A,68,1384,,143926
101,52,1420,,0,2016,A,75,1392,13,143927
101,72,1199,,0,2016,H,85,1393,10,143928
101,58,1163,9,0,2016,H,63,1396,10,143929
101,68,1111,,0,2016,H,69,1402,,143930
101,64,1369,,0,2016,H,77,1404,,143931
101,77,1379,,2,2016,A,80,1412,,143932
101,73,1117,,0,2016,H,83,1418,,143933
101,82,1114,12,0,2016,H,86,1419,,143934
101,82,1189,,0,2016,H,86,1423,13,143935
101,74,1198,,0,2016,A,84,1431,,143936
101,52,1297,,0,2016,H,64,1434,,143937
101,72,1422,,0,2016,H,86,1440,,143938
101,61,1151,12,0,2016,H,67,1441,,143939
101,60,1176,,0,2016,A,63,1442,,143940
101,50,1170,,0,2016,H,63,1451,15,143941
101,85,1178,,0,2016,A,86,1453,14,143942
101,85,1324,,0,2016,A,93,1454,,143943
101,80,1255,,0,2016,H,88,1457,,143944
101,70,1273,,0,2016,H,79,1459,,143945
102,75,1417,,0,2016,H,81,1112,6,143946
102,67,1425,8,0,2016,H,74,1113,,143947
102,53,1335,,0,2016,H,63,1162,,143948
102,66,1348,,0,2016,A,68,1173,7,143949
102,60,1370,,0,2016,A,71,1213,,143950
102,73,1135,,0,2016,H,79,1217,,143951
102,69,1146,,0,2016,H,71,1230,,143952
102,78,1351,,0,2016,A,79,1284,,143953
102,56,1165,,0,2016,A,85,1343,,143954
102,59,1310,,0,2016,H,72,1389,,143955
102,65,1171,,0,2016,A,75,1463,12,143956
103,55,1196,,0,2016,A,61,1104,,143957
103,68,1105,,0,2016,A,74,1106,,143958
103,71,1290,,1,2016,H,72,1108,,143959
103,64,1418,,0,2016,A,68,1114,12,143960
103,59,1110,,0,2016,A,65,1119,,143961
103,63,1141,,0,2016,A,75,1123,,143962
103,71,1461,,0,2016,H,94,1129,,143963
103,65,1259,,0,2016,A,73,1131,,143964
103,62,1365,,0,2016,A,96,1140,,143965
103,78,1415,,0,2016,A,86,1142,,143966
103,71,1333,7,0,2016,H,83,1143,4,143967
103,61,1342,,0,2016,A,91,1144,,143968
103,79,1317,,0,2016,H,103,1150,,143969
103,68,1190,,0,2016,A,76,1151,12,143970
103,60,1187,,0,2016,H,75,1153,9,143971
103,52,1210,,0,2016,H,66,1155,,143972
103,59,1464,,0,2016,A,64,1156,,143973
103,71,1205,,0,2016,H,78,1157,,143974
103,62,1189,,0,2016,A,66,1158,,143975
103,81,1137,,0,2016,H,91,1159,,143976
103,80,1449,,0,2016,H,81,1160,8,143977
103,73,1409,11,0,2016,H,75,1163,9,143978
103,66,1224,,0,2016,H,90,1164,,143979
103,62,1266,,0,2016,A,65,1166,,143980
103,69,1430,,0,2016,H,91,1167,15,143981
103,70,1135,,0,2016,H,87,1171,,143982
103,71,1271,,0,2016,H,75,1175,,143983
103,66,1454,,0,2016,H,80,1178,,143984
103,62,1438,1,0,2016,H,63,1181,4,143985
103,70,1245,,0,2016,H,75,1185,,143986
103,80,1294,,0,2016,H,97,1186,,143987
103,64,1183,,0,2016,A,72,1188,,143988
103,80,1346,,2,2016,A,84,1193,,143989
103,65,1427,,0,2016,H,79,1198,,143990
103,74,1273,,0,2016,H,85,1202,,143991
103,59,1172,,0,2016,H,60,1206,,143992
103,57,1280,,0,2016,A,66,1208,,143993
103,59,1168,,0,2016,H,76,1218,13,143994
103,50,1149,,0,2016,H,72,1219,,143995
103,66,1174,,0,2016,A,77,1220,,143996
103,58,1416,,0,2016,H,82,1222,,143997
103,64,1315,,0,2016,H,65,1225,,143998
103,64,1170,,0,2016,H,66,1226,,143999
103,77,1297,,0,2016,H,79,1227,,144000
103,75,1400,6,0,2016,H,85,1235,4,144001
103,84,1176,,0,2016,H,88,1236,,144002
103,72,1328,2,0,2016,A,76,1242,1,144003
103,69,1239,,0,2016,H,90,1244,,144004
103,62,1376,,0,2016,A,89,1246,4,144005
103,68,1255,,0,2016,A,69,1251,,144006
103,87,1316,,0,2016,H,94,1252,,144007
103,48,1413,,0,2016,A,57,1253,,144008
103,76,1412,,0,2016,H,85,1256,,144009
103,71,1401,3,0,2016,H,76,1261,,144010
103,73,1265,,0,2016,A,81,1264,,144011
103,93,1443,,1,2016,A,96,1267,,144012
103,56,1345,5,0,2016,H,61,1276,11,144013
103,60,1116,,0,2016,H,76,1279,,144014
103,64,1397,,0,2016,H,75,1281,,144015
103,58,1410,,0,2016,H,75,1282,,144016
103,85,1232,,1,2016,H,89,1283,,144017
103,67,1319,,0,2016,H,85,1285,,144018
103,73,1381,,0,2016,H,80,1286,,144019
103,77,1125,,0,2016,H,78,1287,,144020
103,61,1384,,0,2016,H,66,1291,,144021
103,54,1379,,0,2016,A,76,1292,15,144022
103,56,1369,,0,2016,H,83,1293,,144023
103,79,1103,,0,2016,H,80,1296,,144024
103,68,1248,,0,2016,A,74,1298,,144025
103,68,1197,,0,2016,H,75,1299,,144026
103,66,1126,,0,2016,H,90,1300,,144027
103,88,1448,,0,2016,H,99,1301,,144028
103,69,1295,,0,2016,H,76,1303,,144029
103,54,1336,,0,2016,H,70,1304,,144030
103,72,1201,14,1,2016,H,77,1305,,144031
103,58,1363,,0,2016,H,74,1307,,144032
103,55,1152,,0,2016,A,69,1308,,144033
103,59,1195,16,0,2016,H,68,1312,,144034
103,73,1288,,0,2016,H,79,1313,,144035
103,60,1180,,0,2016,H,70,1318,,144036
103,50,1455,11,0,2016,A,53,1320,11,144037
103,56,1228,,0,2016,H,58,1321,,144038
103,78,1270,,0,2016,H,87,1322,,144039
103,66,1257,,0,2016,H,71,1323,6,144040
103,93,1453,14,0,2016,H,111,1324,,144041
103,75,1138,14,0,2016,A,94,1325,,144042
103,69,1353,,0,2016,A,79,1326,,144043
103,55,1243,,1,2016,H,58,1329,,144044
103,66,1442,,0,2016,H,72,1331,,144045
103,84,1165,,0,2016,A,92,1335,,144046
103,63,1334,,1,2016,A,65,1337,,144047
103,56,1212,,0,2016,H,60,1341,,144048
103,83,1162,,1,2016,A,88,1343,,144049
103,72,1207,,0,2016,H,75,1344,9,144050
103,66,1330,,0,2016,A,75,1349,,144051
103,67,1200,,0,2016,H,71,1350,,144052
103,70,1192,16,0,2016,A,72,1352,,144053
103,68,1377,,0,2016,H,85,1355,12,144054
103,60,1179,,0,2016,H,75,1356,,144055
103,52,1148,,0,2016,H,87,1357,,144056
103,68,1223,,0,2016,H,80,1358,,144057
103,61,1102,,0,2016,H,70,1361,,144058
103,51,1360,,0,2016,H,68,1362,,144059
103,57,1354,,0,2016,A,60,1366,,144060
103,83,1391,,0,2016,H,85,1367,,144061
103,61,1311,,0,2016,H,69,1368,,144062
103,58,1394,,0,2016,H,70,1372,14,144063
103,78,1233,13,0,2016,A,81,1373,,144064
103,60,1211,11,0,2016,H,69,1374,,144065
103,76,1204,,0,2016,H,80,1375,,144066
103,58,1115,,0,2016,H,66,1380,16,144067
103,57,1203,,0,2016,H,64,1382,,144068
103,62,1247,,0,2016,H,88,1386,8,144069
103,62,1258,,0,2016,H,68,1388,,144070
103,72,1332,1,0,2016,H,76,1390,,144071
103,78,1184,,0,2016,A,79,1398,,144072
103,70,1240,,0,2016,H,72,1399,,144073
103,66,1124,5,0,2016,A,84,1403,8,144074
103,84,1122,16,1,2016,A,85,1404,,144075
103,49,1275,,0,2016,H,93,1405,,144076
103,82,1456,,0,2016,H,99,1406,,144077
103,53,1209,,0,2016,H,54,1407,,144078
103,87,1272,,1,2016,H,94,1408,,144079
103,60,1238,,0,2016,H,76,1411,,144080
103,84,1169,,0,2016,H,93,1414,,144081
103,73,1117,,1,2016,H,78,1419,,144082
103,68,1241,,0,2016,H,78,1423,13,144083
103,80,1161,,0,2016,H,87,1424,,144084
103,60,1111,,0,2016,H,91,1426,,144085
103,82,1194,,0,2016,A,89,1431,,144086
103,52,1387,,0,2016,H,85,1433,10,144087
103,57,1120,,0,2016,A,86,1435,11,144088
103,63,1385,,0,2016,H,73,1437,2,144089
103,71,1359,,0,2016,H,76,1441,,144090
103,68,1132,,0,2016,A,74,1444,,144091
103,55,1136,,0,2016,A,79,1447,,144092
103,78,1340,,0,2016,H,87,1451,15,144093
103,42,1395,,0,2016,H,73,1452,3,144094
103,84,1347,,0,2016,A,86,1457,,144095
103,57,1268,5,0,2016,A,70,1458,7,144096
103,89,1154,,0,2016,H,99,1459,,144097
103,59,1434,,0,2016,A,61,1460,,144098
103,57,1139,9,0,2016,A,74,1462,2,144099
103,55,1217,,0,2016,A,67,1463,12,144100
104,64,1263,,0,2016,H,108,1107,,144101
104,78,1425,8,0,2016,H,86,1112,6,144102
104,73,1260,,0,2016,A,74,1191,,144103
104,60,1133,,0,2016,H,75,1229,,144104
104,71,1278,,0,2016,H,75,1234,7,144105
104,92,1420,,0,2016,H,96,1262,,144106
104,99,1182,,1,2016,A,108,1269,,144107
104,65,1199,,0,2016,A,67,1274,3,144108
104,69,1231,5,0,2016,H,88,1277,2,144109
104,64,1338,10,0,2016,H,85,1314,1,144110
104,59,1310,,0,2016,H,77,1351,,144111
104,57,1145,,0,2016,H,61,1389,,144112
104,58,1306,,0,2016,H,59,1392,13,144113
104,61,1130,,0,2016,A,75,1393,10,144114
104,65,1378,,0,2016,H,77,1396,10,144115
104,65,1113,,0,2016,A,78,1417,,144116
104,47,1450,,0,2016,H,88,1428,3,144117
104,81,1216,,0,2016,H,92,1436,,144118
105,60,1115,,0,2016,H,79,1108,,144119
105,77,1299,,1,2016,A,83,1126,,144120
105,94,1322,,0,2016,H,107,1146,,144121
105,67,1164,,0,2016,A,71,1175,,144122
105,77,1441,,0,2016,H,83,1190,,144123
105,73,1265,,0,2016,H,76,1193,,144124
105,79,1288,,0,2016,H,87,1214,16,144125
105,78,1249,,0,2016,H,79,1223,,144126
105,74,1271,,0,2016,H,77,1224,,144127
105,59,1346,,0,2016,H,78,1233,13,144128
105,66,1341,,0,2016,A,80,1238,,144129
105,67,1329,,0,2016,H,94,1242,1,144130
105,59,1221,16,0,2016,H,64,1250,,144131
105,67,1383,,0,2016,A,82,1254,,144132
105,70,1264,,0,2016,H,79,1284,,144133
105,74,1197,,0,2016,H,79,1300,,144134
105,73,1460,,0,2016,A,89,1324,,144135
105,71,1101,,0,2016,A,84,1358,,144136
105,76,1270,,1,2016,A,79,1368,,144137
105,46,1230,,0,2016,H,84,1372,14,144138
105,64,1290,,0,2016,H,97,1380,16,144139
105,57,1309,,0,2016,A,65,1394,,144140
105,72,1212,,0,2016,H,79,1411,,144141
105,61,1459,,0,2016,H,65,1422,,144142
105,53,1301,,0,2016,H,73,1438,1,144143
105,68,1454,,0,2016,H,70,1453,14,144144
105,41,1308,,0,2016,H,71,1455,11,144145
106,74,1424,,0,2016,H,79,1102,,144146
106,70,1138,14,0,2016,H,80,1103,,144147
106,56,1275,,0,2016,A,73,1123,,144148
106,91,1235,4,1,2016,H,100,1124,5,144149
106,75,1166,,0,2016,H,88,1139,9,144150
106,69,1405,,0,2016,H,77,1141,,144151
106,79,1350,,0,2016,H,83,1172,,144152
106,68,1297,,0,2016,A,74,1178,,144153
106,53,1208,,0,2016,A,57,1196,,144154
106,66,1353,,0,2016,H,82,1228,,144155
106,49,1395,,0,2016,A,63,1243,,144156
106,78,1444,,1,2016,H,85,1245,,144157
106,74,1435,11,0,2016,H,75,1280,,144158
106,67,1376,,0,2016,H,72,1281,,144159
106,60,1132,,0,2016,H,71,1296,,144160
106,64,1185,,0,2016,H,86,1325,,144161
106,66,1276,11,0,2016,H,76,1326,,144162
106,96,1448,,2,2016,H,101,1338,10,144163
106,61,1321,,0,2016,H,71,1345,5,144164
106,52,1187,,0,2016,A,69,1378,,144165
106,78,1452,3,0,2016,H,85,1400,6,144166
106,56,1279,,0,2016,H,71,1401,3,144167
106,54,1375,,0,2016,A,61,1407,,144168
106,67,1348,,0,2016,H,83,1433,10,144169
106,43,1156,,0,2016,A,66,1434,,144170
106,91,1227,,2,2016,H,92,1464,,144171
107,69,1261,,0,2016,A,76,1104,,144172
107,70,1392,13,0,2016,H,82,1107,,144173
107,59,1248,,1,2016,H,60,1110,,144174
107,61,1113,,0,2016,H,99,1112,6,144175
107,68,1221,16,0,2016,H,72,1119,,144176
107,86,1116,,0,2016,A,90,1120,,144177
107,68,1159,,0,2016,H,71,1131,,144178
107,52,1259,,0,2016,H,87,1137,,144179
107,54,1130,,0,2016,H,65,1155,,144180
107,73,1314,1,0,2016,A,74,1181,4,144181
107,74,1179,,0,2016,A,80,1191,,144182
107,66,1269,,0,2016,H,76,1200,,144183
107,75,1461,,0,2016,A,79,1201,14,144184
107,74,1182,,0,2016,A,81,1203,,144185
107,80,1199,,0,2016,A,86,1210,,144186
107,65,1420,,0,2016,H,88,1216,,144187
107,69,1408,,0,2016,A,82,1222,,144188
107,50,1232,,0,2016,H,78,1229,,144189
107,64,1304,,0,2016,H,80,1231,5,144190
107,76,1303,,0,2016,H,88,1237,,144191
107,64,1382,,0,2016,H,71,1247,,144192
107,74,1298,,0,2016,A,77,1250,,144193
107,58,1393,10,0,2016,H,72,1257,,144194
107,56,1320,11,0,2016,H,59,1260,,144195
107,56,1416,,0,2016,H,73,1272,,144196
107,49,1439,,0,2016,H,65,1274,3,144197
107,54,1442,,0,2016,H,63,1295,,144198
107,55,1363,,0,2016,A,61,1305,,144199
107,69,1262,,0,2016,H,80,1306,,144200
107,78,1129,,0,2016,H,80,1307,,144201
107,75,1234,7,0,2016,H,79,1336,,144202
107,59,1133,,0,2016,H,71,1356,,144203
107,64,1207,,0,2016,A,72,1371,6,144204
107,65,1177,,0,2016,H,80,1385,,144205
107,70,1173,7,0,2016,H,79,1386,8,144206
107,77,1206,,1,2016,A,79,1387,,144207
107,69,1264,,0,2016,H,70,1389,,144208
107,63,1328,2,0,2016,H,65,1403,8,144209
107,77,1168,,0,2016,A,96,1414,,144210
107,72,1160,8,0,2016,H,79,1425,8,144211
107,59,1161,,0,2016,H,72,1429,,144212
107,64,1127,,0,2016,H,78,1436,,144213
107,67,1396,10,0,2016,A,83,1437,2,144214
107,74,1344,9,0,2016,H,85,1462,2,144215
108,49,1209,,0,2016,A,57,1114,12,144216
108,78,1184,,0,2016,A,86,1125,,144217
108,67,1360,,0,2016,A,69,1140,,144218
108,53,1413,,0,2016,H,58,1142,,144219
108,75,1449,,0,2016,A,78,1143,4,144220
108,72,1291,,0,2016,H,76,1148,,144221
108,59,1440,,0,2016,H,85,1151,12,144222
108,62,1374,,0,2016,H,68,1163,9,144223
108,60,1300,,0,2016,H,71,1164,,144224
108,59,1158,,0,2016,H,62,1174,,144225
108,88,1170,,0,2016,A,93,1186,,144226
108,69,1369,,0,2016,A,72,1188,,144227
108,76,1180,,0,2016,A,81,1189,,144228
108,51,1154,,0,2016,A,67,1190,,144229
108,71,1145,,0,2016,A,74,1193,,144230
108,67,1252,,0,2016,H,82,1195,16,144231
108,59,1117,,0,2016,H,90,1204,,144232
108,76,1149,,0,2016,H,84,1205,,144233
108,68,1334,,0,2016,H,90,1211,11,144234
108,66,1282,,0,2016,H,78,1213,,144235
108,63,1169,,0,2016,A,69,1218,13,144236
108,80,1255,,0,2016,A,88,1219,,144237
108,82,1406,,0,2016,H,84,1220,,144238
108,71,1101,,0,2016,H,73,1223,,144239
108,74,1340,,0,2016,A,80,1225,,144240
108,79,1355,12,0,2016,H,91,1236,,144241
108,76,1367,,0,2016,H,81,1239,,144242
108,82,1391,,0,2016,A,92,1244,,144243
108,70,1397,,0,2016,H,80,1246,4,144244
108,74,1427,,0,2016,A,87,1256,,144245
108,72,1150,,0,2016,H,87,1267,,144246
108,57,1458,7,0,2016,H,69,1277,2,144247
108,63,1268,5,0,2016,H,68,1278,,144248
108,61,1398,,0,2016,H,66,1287,,144249
108,55,1167,15,0,2016,H,63,1308,,144250
108,72,1265,,0,2016,H,76,1310,,144251
108,71,1312,,0,2016,H,107,1316,,144252
108,75,1198,,0,2016,H,77,1317,,144253
108,94,1241,,3,2016,A,95,1318,,144254
108,68,1226,,0,2016,H,81,1319,,144255
108,56,1443,,0,2016,A,59,1330,,144256
108,55,1389,,0,2016,H,56,1346,,144257
108,67,1251,,0,2016,A,69,1347,,144258
108,85,1194,,0,2016,H,90,1349,,144259
108,67,1254,,0,2016,H,74,1352,,144260
108,57,1136,,0,2016,A,74,1357,,144261
108,72,1337,,0,2016,A,82,1362,,144262
108,55,1415,,0,2016,A,65,1364,,144263
108,72,1258,,0,2016,A,76,1365,,144264
108,71,1111,,0,2016,A,75,1375,,144265
108,58,1384,,0,2016,A,70,1383,,144266
108,72,1339,,0,2016,A,74,1388,,144267
108,56,1450,,0,2016,A,72,1390,,144268
108,84,1183,,1,2016,H,87,1404,,144269
108,68,1153,9,1,2016,H,70,1409,11,144270
108,57,1370,,0,2016,H,67,1410,,144271
108,57,1402,,0,2016,A,76,1419,,144272
108,61,1342,,0,2016,A,70,1421,15,144273
108,77,1359,,1,2016,A,82,1422,,144274
108,83,1418,,1,2016,H,84,1426,,144275
108,73,1417,,0,2016,A,75,1428,3,144276
108,72,1152,,0,2016,H,74,1430,,144277
108,73,1379,,0,2016,H,78,1431,,144278
108,65,1273,,0,2016,A,72,1441,,144279
108,74,1192,16,0,2016,A,94,1447,,144280
108,83,1381,,0,2016,A,87,1451,15,144281
108,68,1283,,0,2016,H,99,1455,11,144282
108,69,1423,13,0,2016,H,87,1456,,144283
108,67,1157,,0,2016,H,79,1457,,144284
109,76,1217,,0,2016,H,90,1162,,144285
109,66,1165,,0,2016,A,78,1171,,144286
109,72,1227,,0,2016,A,83,1178,,144287
109,67,1284,,0,2016,A,83,1233,13,144288
109,58,1176,,0,2016,H,62,1331,,144289
109,74,1135,,0,2016,H,79,1335,,144290
109,63,1463,12,0,2016,H,75,1343,,144291
109,64,1351,,0,2016,A,84,1373,,144292
109,74,1350,,0,2016,H,87,1433,10,144293
109,84,1324,,0,2016,H,86,1434,,144294
110,72,1307,,0,2016,H,76,1102,,144295
110,68,1380,16,0,2016,H,77,1106,,144296
110,58,1105,,0,2016,A,62,1108,,144297
110,74,1407,,0,2016,H,78,1111,,144298
110,61,1204,,0,2016,A,75,1114,12,144299
110,72,1281,,0,2016,H,84,1116,,144300
110,78,1298,,2,2016,A,80,1119,,144301
110,59,1296,,0,2016,H,63,1123,,144302
110,64,1400,6,0,2016,A,78,1124,5,144303
110,86,1399,,0,2016,H,95,1125,,144304
110,54,1197,,0,2016,A,55,1126,,144305
110,77,1262,,0,2016,H,81,1127,,144306
110,70,1179,,0,2016,H,73,1133,,144307
110,74,1132,,0,2016,H,88,1138,14,144308
110,33,1360,,0,2016,H,91,1140,,144309
110,72,1149,,0,2016,A,74,1144,,144310
110,66,1265,,0,2016,H,81,1145,,144311
110,60,1163,9,0,2016,H,65,1153,9,144312
110,54,1171,,0,2016,H,73,1162,,144313
110,57,1410,,0,2016,A,70,1167,15,144314
110,71,1142,,1,2016,A,75,1169,,144315
110,65,1225,,0,2016,H,68,1170,,144316
110,93,1386,8,0,2016,H,99,1172,,144317
110,64,1313,,0,2016,H,67,1175,,144318
110,69,1456,,0,2016,A,74,1180,,144319
110,68,1369,,0,2016,A,71,1183,,144320
110,85,1405,,0,2016,H,91,1185,,144321
110,74,1273,,0,2016,A,77,1190,,144322
110,71,1356,,0,2016,H,83,1191,,144323
110,59,1310,,0,2016,A,71,1193,,144324
110,63,1244,,0,2016,H,68,1195,16,144325
110,68,1429,,0,2016,H,75,1201,14,144326
110,71,1255,,0,2016,H,81,1205,,144327
110,61,1117,,0,2016,H,69,1209,,144328
110,62,1323,6,0,2016,H,63,1210,,144329
110,52,1152,,0,2016,H,67,1213,,144330
110,74,1165,,0,2016,A,76,1217,,144331
110,71,1414,,0,2016,A,75,1218,13,144332
110,72,1347,,1,2016,A,75,1219,,144333
110,71,1381,,0,2016,A,89,1226,,144334
110,73,1345,5,0,2016,H,77,1231,5,144335
110,83,1395,,0,2016,H,92,1235,4,144336
110,90,1303,,0,2016,H,94,1236,,144337
110,58,1212,,0,2016,A,61,1238,,144338
110,50,1174,,0,2016,H,75,1241,,144339
110,63,1243,,0,2016,A,72,1242,1,144340
110,76,1103,,0,2016,H,85,1245,,144341
110,76,1270,,0,2016,A,87,1249,,144342
110,74,1391,,0,2016,A,77,1252,,144343
110,57,1168,,0,2016,H,70,1253,,144344
110,89,1384,,1,2016,A,94,1254,,144345
110,64,1181,4,0,2016,H,71,1257,,144346
