ID,Pred
2014_1301_1387,0.003943342231776283
2014_1301_1390,0.9999985979896421
2014_1301_1393,0.995534995939729
2014_1301_1397,0.9999999999995497
2014_1301_1400,0.6699285007759644
2014_1301_1409,1.1140398549399099e-10
2014_1301_1411,0.0027137141873621157
2014_1301_1417,0.9999999999999789
2014_1301_1418,0.01574512792962351
2014_1301_1433,0.9988705073072025
2014_1301_1437,0.001179242243785271
2014_1301_1438,0.9999999999739033
2014_1301_1444,7.685440945519233e-12
2014_1301_1451,0.014524124805001995
2014_1301_1454,1.0731051597417922e-09
2014_1301_1455,0.9999999999999378
2014_1301_1458,0.9999999816013144
2014_1301_1459,4.610290924333994e-11
2014_1301_1462,1.0
2014_1304_1307,0.25
2014_1304_1308,0.5
2014_1304_1314,0.5
2014_1304_1326,0.5
2014_1304_1328,0.5
2014_1304_1329,0.5
2014_1304_1332,0.5
2014_1304_1338,0.5
2014_1304_1344,0.5
2014_1304_1361,0.5
2014_1304_1372,0.5
2014_1304_1386,0.5
2014_1304_1387,0.5
2014_1304_1390,0.5
2014_1304_1393,0.5
2014_1304_1397,0.5
2014_1304_1400,0.5
2014_1304_1409,0.5
2014_1304_1411,0.5
2014_1304_1417,0.5
2014_1304_1418,0.5
2014_1304_1433,0.5
2014_1304_1437,0.5
2014_1304_1438,0.5
2014_1304_1444,0.5
2014_1304_1451,0.5
2014_1304_1454,0.5
2014_1304_1455,0.5
2014_1304_1458,0.5
2014_1304_1459,0.5
2014_1304_1462,0.5
2014_1307_1308,2.4915565213191305e-16
2014_1307_1314,6.543049723813855e-05
2014_1307_1326,0.0001172164229405718
2014_1307_1328,4.046704965044206e-06
2014_1307_1329,1.2489584963807354e-07
2014_1307_1332,0.9999970093956168
2014_1307_1338,0.025592274275232876
2014_1307_1344,5.61740170837705e-05
2014_1307_1361,0.048645945217959424
2014_1307_1372,2.4915565213191305e-16
2014_1307_1386,3.400631356732297e-07
2014_1307_1387,3.299595584448115e-08
2014_1307_1390,2.58362580240201e-07
2014_1307_1393,2.1734376286369213e-05
2014_1307_1397,0.9999624633697417
2014_1307_1400,3.010868248373937e-07
2014_1307_1409,2.4915565213191305e-16
2014_1307_1411,7.233126643827197e-10
2014_1307_1417,0.9999976751458992
2014_1307_1418,3.6389903665318656e-09
2014_1307_1433,9.793968878012462e-05
2014_1307_1437,3.376791383696605e-10
2014_1307_1438,0.9985057045314761
2014_1307_1444,1.1117940638517627e-17
2014_1307_1451,3.376919706621536e-09
2014_1307_1454,1.0215914998691777e-15
2014_1307_1455,0.9999937784923812
2014_1307_1458,0.6333549510077757
2014_1307_1459,5.733271328938028e-17
2014_1307_1462,2.772569230972398e-12
2014_1308_1314,0.002229730412160663
2014_1308_1326,0.004028441203393938
2014_1308_1328,5.691822367167155e-05
2014_1308_1329,3.824473448319855e-06
2014_1308_1332,0.9999999411525625
2014_1308_1338,0.49963788192101033
2014_1308_1344,0.0019097766474687058
2014_1308_1361,0.00014146324387744784
2014_1308_1372,5.180889405985687e-15
2014_1308_1386,4.581776572798727e-06
2014_1308_1387,7.959584087170171e-07
2014_1308_1390,0.5616165868153254
2014_1308_1393,0.000727573687399467
2014_1308_1397,0.9999992269863556
2014_1308_1400,9.36210835922721e-06
2014_1308_1409,5.180889405985687e-15
2014_1308_1411,2.026519059679447e-08
2014_1308_1417,0.9999999544598023
2014_1308_1418,1.0482675906353637e-07
2014_1308_1433,0.0014544949227395527
2014_1308_1437,9.337970176383472e-09
2014_1308_1438,0.9999670776724693
2014_1308_1444,2.300371826359318e-16
2014_1308_1451,9.715226876475378e-08
2014_1308_1454,2.278409396652134e-14
2014_1308_1455,0.9999998761301734
2014_1308_1458,0.9860346718120087
2014_1308_1459,1.2188693362682394e-15
2014_1308_1462,7.063854460096245e-11
2014_1314_1326,0.7236310638020665
2014_1314_1328,0.06643776271011557
2014_1314_1329,0.0018474586562869954
2014_1314_1332,0.999999999964712
2014_1314_1338,0.9987775889619622
2014_1314_1344,0.9910352361540087
2014_1314_1361,0.9993945023566587
2014_1314_1372,1.5195838399041946e-14
2014_1314_1386,0.005131390537712469
2014_1314_1387,0.0004515168657286563
2014_1314_1390,0.9990553108421766
2014_1314_1393,0.30488552622677095
2014_1314_1397,0.9999999994818829
2014_1314_1400,0.004680287490622276
2014_1314_1409,1.5195838399041946e-14
2014_1314_1411,7.898619581459727e-06
2014_1314_1417,0.9999999999729932
2014_1314_1418,4.371527888290937e-05
2014_1314_1433,0.6759333584329402
2014_1314_1437,3.5256450464389137e-06
2014_1314_1438,0.9999999740611178
2014_1314_1444,4.2916011117456587e-14
2014_1314_1451,4.038818379660561e-05
2014_1314_1454,5.099799067915428e-12
2014_1314_1455,0.9999999999234588
2014_1314_1458,0.9999855329439881
2014_1314_1459,2.4286987222274133e-13
2014_1314_1462,2.184973794601946e-08
2014_1326_1328,1.0626172868556695e-10
2014_1326_1329,1.0626172868556695e-10
2014_1326_1332,1.0626172868556695e-10
2014_1326_1338,1.0626172868556695e-10
2014_1326_1344,1.0626172868556695e-10
2014_1326_1361,1.0626172868556695e-10
2014_1326_1372,1.0626172868556695e-10
2014_1326_1386,1.0626172868556695e-10
2014_1326_1387,1.0626172868556695e-10
2014_1326_1390,1.0626172868556695e-10
2014_1326_1393,1.0626172868556695e-10
2014_1326_1397,1.0626172868556695e-10
2014_1326_1400,1.0626172868556695e-10
2014_1326_1409,1.0626172868556695e-10
2014_1326_1411,1.0626172868556695e-10
2014_1326_1417,1.0626172868556695e-10
2014_1326_1418,1.0626172868556695e-10
2014_1326_1433,1.0626172868556695e-10
2014_1326_1437,1.0626172868556695e-10
2014_1326_1438,1.0626172868556695e-10
2014_1326_1444,1.0626172868556695e-10
2014_1326_1451,1.0626172868556695e-10
2014_1326_1454,1.0626172868556695e-10
2014_1326_1455,1.0626172868556695e-10
2014_1326_1458,1.0626172868556695e-10
2014_1326_1459,1.0626172868556695e-10
2014_1326_1462,1.0626172868556695e-10
2014_1328_1329,1.61914245392812e-39
2014_1328_1332,1.61914245392812e-39
2014_1328_1338,1.61914245392812e-39
2014_1328_1344,1.61914245392812e-39
2014_1328_1361,1.61914245392812e-39
2014_1328_1372,1.61914245392812e-39
2014_1328_1386,1.61914245392812e-39
2014_1328_1387,1.61914245392812e-39
2014_1328_1390,1.61914245392812e-39
2014_1328_1393,1.61914245392812e-39
2014_1328_1397,1.61914245392812e-39
2014_1328_1400,1.61914245392812e-39
2014_1328_1409,1.61914245392812e-39
2014_1328_1411,1.61914245392812e-39
2014_1328_1417,1.61914245392812e-39
2014_1328_1418,1.61914245392812e-39
2014_1328_1433,1.61914245392812e-39
2014_1328_1437,1.61914245392812e-39
2014_1328_1438,1.61914245392812e-39
2014_1328_1444,1.61914245392812e-39
2014_1328_1451,1.61914245392812e-39
2014_1328_1454,1.61914245392812e-39
2014_1328_1455,1.61914245392812e-39
2014_1328_1458,1.61914245392812e-39
2014_1328_1459,1.61914245392812e-39
2014_1328_1462,1.61914245392812e-39
2014_1329_1332,8.571356890050879e-15
2014_1329_1338,8.571356890050879e-15
2014_1329_1344,8.571356890050879e-15
2014_1329_1361,8.571356890050879e-15
2014_1329_1372,8.571356890050879e-15
2014_1329_1386,8.571356890050879e-15
2014_1329_1387,8.571356890050879e-15
2014_1329_1390,8.571356890050879e-15
2014_1329_1393,8.571356890050879e-15
2014_1329_1397,8.571356890050879e-15
2014_1329_1400,8.571356890050879e-15
2014_1329_1409,8.571356890050879e-15
2014_1329_1411,8.571356890050879e-15
2014_1329_1417,8.571356890050879e-15
2014_1329_1418,8.571356890050879e-15
2014_1329_1433,8.571356890050879e-15
2014_1329_1437,8.571356890050879e-15
2014_1329_1438,8.571356890050879e-15
2014_1329_1444,8.571356890050879e-15
2014_1329_1451,8.571356890050879e-15
2014_1329_1454,8.571356890050879e-15
2014_1329_1455,8.571356890050879e-15
2014_1329_1458,8.571356890050879e-15
2014_1329_1459,8.571356890050879e-15
2014_1329_1462,8.571356890050879e-15
2014_1332_1338,0.011904865423813827
2014_1332_1344,2.650960426447357e-05
2014_1332_1361,0.02286368421757727
2014_1332_1372,3.2656950972749913e-16
2014_1332_1386,1.6463829306126314e-07
2014_1332_1387,1.6096716301976054e-08
2014_1332_1390,0.015175480383508333
2014_1332_1393,1.0300532136142232e-05
2014_1332_1397,0.9999128841682315
2014_1332_1400,1.454461130458565e-07
2014_1332_1409,3.2656950972749913e-16
2014_1332_1411,3.5889330323729463e-10
2014_1332_1417,0.9999945345570598
2014_1332_1418,1.7927530560625181e-09
2014_1332_1433,4.623233042380632e-05
2014_1332_1437,1.6811318958754538e-10
2014_1332_1438,0.996596638545381
2014_1332_1444,5.9635218190415e-18
2014_1332_1451,1.6641938088899526e-09
2014_1332_1454,5.374991405201357e-16
2014_1332_1455,0.9999854343096116
2014_1332_1458,6.057209101921786e-08
2014_1332_1459,3.053875206231726e-17
2014_1332_1462,1.4096924767979272e-12
2014_1338_1344,1.0596544846379846e-16
2014_1338_1361,1.0596544846379846e-16
2014_1338_1372,1.0596544846379846e-16
2014_1338_1386,1.0596544846379846e-16
2014_1338_1387,1.0596544846379846e-16
2014_1338_1390,1.0596544846379846e-16
2014_1338_1393,1.0596544846379846e-16
2014_1338_1397,1.0596544846379846e-16
2014_1338_1400,1.0596544846379846e-16
2014_1338_1409,1.0596544846379846e-16
2014_1338_1411,1.0596544846379846e-16
2014_1338_1417,1.0596544846379846e-16
2014_1338_1418,1.0596544846379846e-16
2014_1338_1433,1.0596544846379846e-16
2014_1338_1437,1.0596544846379846e-16
2014_1338_1438,1.0596544846379846e-16
2014_1338_1444,1.0596544846379846e-16
2014_1338_1451,1.0596544846379846e-16
2014_1338_1454,1.0596544846379846e-16
2014_1338_1455,1.0596544846379846e-16
2014_1338_1458,1.0596544846379846e-16
2014_1338_1459,1.0596544846379846e-16
2014_1338_1462,1.0596544846379846e-16
2014_1344_1361,1.1899532088521629e-18
2014_1344_1372,1.1899532088521629e-18
2014_1344_1386,1.1899532088521629e-18
2014_1344_1387,1.1899532088521629e-18
2014_1344_1390,1.1899532088521629e-18
2014_1344_1393,1.1899532088521629e-18
2014_1344_1397,1.1899532088521629e-18
2014_1344_1400,1.1899532088521629e-18
2014_1344_1409,1.1899532088521629e-18
2014_1344_1411,1.1899532088521629e-18
2014_1344_1417,1.1899532088521629e-18
2014_1344_1418,1.1899532088521629e-18
2014_1344_1433,1.1899532088521629e-18
2014_1344_1437,1.1899532088521629e-18
2014_1344_1438,1.1899532088521629e-18
2014_1344_1444,1.1899532088521629e-18
2014_1344_1451,1.1899532088521629e-18
2014_1344_1454,1.1899532088521629e-18
2014_1344_1455,1.1899532088521629e-18
2014_1344_1458,1.1899532088521629e-18
2014_1344_1459,1.1899532088521629e-18
2014_1344_1462,1.1899532088521629e-18
2014_1361_1372,8.544046190662621e-05
2014_1361_1386,8.544046190662621e-05
2014_1361_1387,8.544046190662621e-05
2014_1361_1390,8.544046190662621e-05
2014_1361_1393,8.544046190662621e-05
2014_1361_1397,8.544046190662621e-05
2014_1361_1400,8.544046190662621e-05
2014_1361_1409,8.544046190662621e-05
2014_1361_1411,8.544046190662621e-05
2014_1361_1417,8.544046190662621e-05
2014_1361_1418,8.544046190662621e-05
2014_1361_1433,8.544046190662621e-05
2014_1361_1437,8.544046190662621e-05
2014_1361_1438,8.544046190662621e-05
2014_1361_1444,8.544046190662621e-05
2014_1361_1451,8.544046190662621e-05
2014_1361_1454,8.544046190662621e-05
2014_1361_1455,8.544046190662621e-05
2014_1361_1458,8.544046190662621e-05
2014_1361_1459,8.544046190662621e-05
2014_1361_1462,8.544046190662621e-05
2014_1372_1386,6.594277718840985e-08
2014_1372_1387,1.484630232692416e-08
2014_1372_1390,0.00721443052622908
2014_1372_1393,5.013722481157473e-06
2014_1372_1397,0.9998043230022847
2014_1372_1400,7.207467067951795e-08
2014_1372_1409,6.207089660561386e-17
2014_1372_1411,1.8267599093757767e-10
2014_1372_1417,1.8228596831573416e-18
2014_1372_1418,9.061247126961013e-10
2014_1372_1433,0.995664219174145
2014_1372_1437,8.585303820780262e-11
2014_1372_1438,0.9925035536430663
2014_1372_1444,3.2818961883083333e-18
2014_1372_1451,8.414191893151137e-10
2014_1372_1454,2.9007135071462407e-16
2014_1372_1455,0.9999669087108779
2014_1372_1458,0.2650991667721035
2014_1372_1459,1.668761247833724e-17
2014_1372_1462,7.350964960476593e-13
2014_1386_1387,0.5
2014_1386_1390,0.5
2014_1386_1393,0.5
2014_1386_1397,0.5
2014_1386_1400,0.5
2014_1386_1409,0.5
2014_1386_1411,0.5
2014_1386_1417,0.5
2014_1386_1418,0.5
2014_1386_1433,0.5
2014_1386_1437,0.5
2014_1386_1438,0.5
2014_1386_1444,0.5
2014_1386_1451,0.5
2014_1386_1454,0.5
2014_1386_1455,0.5
2014_1386_1458,0.5
2014_1386_1459,0.5
2014_1386_1462,0.5
2014_1387_1390,0.5
2014_1387_1393,0.5
2014_1387_1397,0.5
2014_1387_1400,0.5
2014_1387_1409,0.5
2014_1387_1411,0.5
2014_1387_1417,0.5
2014_1387_1418,0.5
2014_1387_1433,0.5
2014_1387_1437,0.5
2014_1387_1438,0.5
2014_1387_1444,0.5
2014_1387_1451,0.5
2014_1387_1454,0.5
2014_1387_1455,0.5
2014_1387_1458,0.5
2014_1387_1459,0.5
2014_1387_1462,0.5
2014_1390_1393,0.5
2014_1390_1397,0.5
2014_1390_1400,0.5
2014_1390_1409,0.5
2014_1390_1411,0.5
2014_1390_1417,0.5
2014_1390_1418,0.5
2014_1390_1433,0.5
2014_1390_1437,0.5
2014_1390_1438,0.5
2014_1390_1444,0.5
2014_1390_1451,0.5
2014_1390_1454,0.5
2014_1390_1455,0.5
2014_1390_1458,0.5
2014_1390_1459,0.5
2014_1390_1462,0.5
2014_1393_1397,1.0
2014_1393_1400,0.9999999999277072
2014_1393_1409,5.418015981610887e-09
2014_1393_1411,0.9999998729791842
2014_1393_1417,1.0
2014_1393_1418,0.9999999828173723
2014_1393_1433,0.9999999999999369
2014_1393_1437,0.9999996739676721
2014_1393_1438,1.0
2014_1393_1444,1.0
2014_1393_1451,0.9999999811506447
2014_1393_1454,0.3237597167019263
2014_1393_1455,1.0
2014_1393_1458,1.0
2014_1393_1459,0.013735907123868253
2014_1393_1462,0.9998768126477641
2014_1397_1400,0.5
2014_1397_1409,0.5
2014_1397_1411,0.5
2014_1397_1417,0.5
2014_1397_1418,0.5
2014_1397_1433,0.5
2014_1397_1437,0.5
2014_1397_1438,0.5
2014_1397_1444,0.5
2014_1397_1451,0.5
2014_1397_1454,0.5
2014_1397_1455,0.5
2014_1397_1458,0.5
2014_1397_1459,0.5
2014_1397_1462,0.5
2014_1400_1409,0.5
2014_1400_1411,0.5
2014_1400_1417,0.5
2014_1400_1418,0.5
2014_1400_1433,0.5
2014_1400_1437,0.5
2014_1400_1438,0.5
2014_1400_1444,0.5
2014_1400_1451,0.5
2014_1400_1454,0.5
2014_1400_1455,0.5
2014_1400_1458,0.5
2014_1400_1459,0.5
2014_1400_1462,0.5
2014_1409_1411,1.3324715877490306e-15
2014_1409_1417,1.0211530856551484e-18
2014_1409_1418,5.8688997246818725e-15
2014_1409_1433,7.12709547669809e-11
2014_1409_1437,6.622392387018837e-16
2014_1409_1438,0.00012247324591657948
2014_1409_1444,8.775198992388144e-23
2014_1409_1451,5.479888769707413e-15
2014_1409_1454,5.6211329121929075e-21
2014_1409_1455,0.017947529368089996
2014_1409_1458,5.247380140434522e-07
2014_1409_1459,3.971506985772175e-22
2014_1409_1462,8.052498961967686e-18
2014_1411_1417,0.5
2014_1411_1418,0.5
2014_1411_1433,0.5
2014_1411_1437,0.5
2014_1411_1438,0.5
2014_1411_1444,0.5
2014_1411_1451,0.5
2014_1411_1454,0.5
2014_1411_1455,0.5
2014_1411_1458,0.5
2014_1411_1459,0.5
2014_1411_1462,0.5
2014_1417_1418,0.5
2014_1417_1433,0.5
2014_1417_1437,0.5
2014_1417_1438,0.5
2014_1417_1444,0.5
2014_1417_1451,0.5
2014_1417_1454,0.5
2014_1417_1455,0.5
2014_1417_1458,0.5
2014_1417_1459,0.5
2014_1417_1462,0.5
2014_1418_1433,0.5
2014_1418_1437,0.5
2014_1418_1438,0.5
2014_1418_1444,0.5
2014_1418_1451,0.5
2014_1418_1454,0.5
2014_1418_1455,0.5
2014_1418_1458,0.5
2014_1418_1459,0.5
2014_1418_1462,0.5
2014_1433_1437,0.5
2014_1433_1438,0.5
2014_1433_1444,0.5
2014_1433_1451,0.5
2014_1433_1454,0.5
2014_1433_1455,0.5
2014_1433_1458,0.5
2014_1433_1459,0.5
2014_1433_1462,0.5
2014_1437_1438,1.0
2014_1437_1444,4.43968880161918e-05
2014_1437_1451,0.9999986657043993
2014_1437_1454,1.0
2014_1437_1455,1.0
2014_1437_1458,1.0
2014_1437_1459,0.0003180731224805484
2014_1437_1462,0.992869914620323
2014_1438_1444,0.5
2014_1438_1451,0.5
2014_1438_1454,0.5
2014_1438_1455,0.5
2014_1438_1458,0.5
2014_1438_1459,0.5
2014_1438_1462,0.5
2014_1444_1451,0.5
2014_1444_1454,0.5
2014_1444_1455,0.5
2014_1444_1458,0.5
2014_1444_1459,0.5
2014_1444_1462,0.5
2014_1451_1454,6.912793983244854e-22
2014_1451_1455,6.912793983244854e-22
2014_1451_1458,6.912793983244854e-22
2014_1451_1459,6.912793983244854e-22
2014_1451_1462,6.912793983244854e-22
2014_1454_1455,0.5
2014_1454_1458,0.5
2014_1454_1459,0.5
2014_1454_1462,0.5
2014_1455_1458,0.5
2014_1455_1459,0.5
2014_1455_1462,0.5
2014_1458_1459,0.9749261255714339
2014_1458_1462,0.9749261255714339
2014_1459_1462,0.5
2015_1107_1112,4.868550079986477e-17
2015_1107_1116,4.868550079986477e-17
2015_1107_1124,4.868550079986477e-17
2015_1107_1125,4.868550079986477e-17
2015_1107_1129,4.868550079986477e-17
2015_1107_1138,4.868550079986477e-17
2015_1107_1139,4.868550079986477e-17
2015_1107_1140,4.868550079986477e-17
2015_1107_1153,4.868550079986477e-17
2015_1107_1157,4.868550079986477e-17
2015_1107_1172,4.868550079986477e-17
2015_1107_1173,8.518452757212229e-06
2015_1107_1181,4.868550079986477e-17
2015_1107_1186,4.868550079986477e-17
2015_1107_1207,0.052316455096093284
2015_1107_1208,4.868550079986477e-17
2015_1107_1209,8.301349783398703e-06
2015_1107_1211,7.0369245432807636e-15
2015_1107_1214,4.868550079986477e-17
2015_1107_1217,9.737100159972954e-17
2015_1107_1231,9.737100159972954e-17
2015_1107_1234,0.0011962101848131531
2015_1107_1235,9.737100159972954e-17
2015_1107_1242,9.737100159972954e-17
2015_1107_1246,0.9999426762232295
2015_1107_1248,4.868550079986477e-17
2015_1107_1257,9.737100159972954e-17
2015_1107_1261,4.868550079986477e-17
2015_1107_1264,1.4647807548162026e-11
2015_1107_1268,9.737100159972954e-17
2015_1107_1277,0.001525642920671507
2015_1107_1279,6.683359474339611e-05
2015_1107_1295,8.527459908189816e-11
2015_1107_1301,9.926937549330524e-09
2015_1107_1308,8.449364460759568e-17
2015_1107_1314,0.0005406856617335671
2015_1107_1316,4.868550079986477e-17
2015_1107_1318,4.868550079986477e-17
2015_1107_1320,3.364197760141269e-14
2015_1107_1323,8.064658040490849e-05
2015_1107_1326,1.4025988669388566e-14
2015_1107_1328,2.280989768719147e-11
2015_1107_1329,9.737100159972954e-17
2015_1107_1332,0.0011741987990639027
2015_1107_1344,3.364197760141269e-14
2015_1107_1345,1.0591213452502044e-06
2015_1107_1352,2.9520765255341433e-13
2015_1107_1361,4.495617413793826e-18
2015_1107_1372,9.737100159972954e-17
2015_1107_1374,4.868550079986477e-17
2015_1107_1385,1.653620086318717e-12
2015_1107_1400,7.036367214895797e-12
2015_1107_1411,1.665895772278286e-15
2015_1107_1412,7.72276894780913e-06
2015_1107_1414,1.0923793680627438e-07
2015_1107_1417,7.72276894780913e-06
2015_1107_1428,0.07225973189208684
2015_1107_1433,1.331123961115102e-07
2015_1107_1434,4.2804075340478503e-08
2015_1107_1437,0.9981514260554231
2015_1107_1438,1.5535818147511683e-05
2015_1107_1452,0.003448412022664332
2015_1107_1455,0.00034254773430990716
2015_1107_1458,0.005214503666474835
2015_1107_1459,2.2695609477097933e-08
2015_1107_1461,3.8609512125085043e-16
2015_1107_1462,0.017627046269497383
2015_1112_1116,1.3040375497400553e-18
2015_1112_1124,1.3040375497400553e-18
2015_1112_1125,1.3040375497400553e-18
2015_1112_1129,1.3040375497400553e-18
2015_1112_1138,1.3040375497400553e-18
2015_1112_1139,1.3040375497400553e-18
2015_1112_1140,1.3040375497400553e-18
2015_1112_1153,1.3040375497400553e-18
2015_1112_1157,1.3040375497400553e-18
2015_1112_1172,1.3040375497400553e-18
2015_1112_1173,0.9999999118862932
2015_1112_1181,1.3040375497400553e-18
2015_1112_1186,1.3040375497400553e-18
2015_1112_1207,0.9999999999970157
2015_1112_1208,1.3040375497400553e-18
2015_1112_1209,0.9999999091807019
2015_1112_1211,0.00028005797899794424
2015_1112_1214,1.3040375497400553e-18
2015_1112_1217,2.6080750994801105e-18
2015_1112_1231,2.6080750994801105e-18
2015_1112_1234,0.9999999997329239
2015_1112_1235,2.6080750994801105e-18
2015_1112_1242,2.6080750994801105e-18
2015_1112_1246,1.0
2015_1112_1248,1.3040375497400553e-18
2015_1112_1257,2.6080750994801105e-18
2015_1112_1261,1.3040375497400553e-18
2015_1112_1264,0.67360437890677
2015_1112_1268,2.6080750994801105e-18
2015_1112_1277,0.9999999997990676
2015_1112_1279,0.9999999921171009
2015_1112_1295,0.9416240350969696
2015_1112_1301,0.9997609479949415
2015_1112_1308,1.636198233428183e-06
2015_1112_1314,0.999999999320883
2015_1112_1316,1.3040375497400553e-18
2015_1112_1318,1.3040375497400553e-18
2015_1112_1320,0.00172859365253714
2015_1112_1323,0.9999999936752573
2015_1112_1326,1.0
2015_1112_1328,0.9999999998720934
2015_1112_1329,2.6080750994801105e-18
2015_1112_1332,0.9999999997267175
2015_1112_1344,0.00172859365253714
2015_1112_1345,0.9999988758963771
2015_1112_1352,0.021131730769031458
2015_1112_1361,5.422394250510269e-08
2015_1112_1372,2.6080750994801105e-18
2015_1112_1374,1.3040375497400553e-18
2015_1112_1385,0.13944087822318846
2015_1112_1400,0.4673135394860805
2015_1112_1411,1.0
2015_1112_1412,0.9999999011597809
2015_1112_1414,0.9999855408267666
2015_1112_1417,0.9999999011597809
2015_1112_1428,0.9999999999980078
2015_1112_1433,0.9999872679003653
2015_1112_1434,0.999956733249475
2015_1112_1437,1.0
2015_1112_1438,0.9999999564043803
2015_1112_1452,0.9999999999229843
2015_1112_1455,0.9999999988399013
2015_1112_1458,1.6786889392323027e-07
2015_1112_1459,0.9999091297812153
2015_1112_1461,9.568219755441013e-06
2015_1112_1462,0.9999999995416424
2015_1116_1124,2.1905849913105384e-17
2015_1116_1125,2.1905849913105384e-17
2015_1116_1129,2.1905849913105384e-17
2015_1116_1138,2.1905849913105384e-17
2015_1116_1139,2.1905849913105384e-17
2015_1116_1140,2.1905849913105384e-17
2015_1116_1153,2.1905849913105384e-17
2015_1116_1157,2.1905849913105384e-17
2015_1116_1172,2.1905849913105384e-17
2015_1116_1173,0.16818747511528992
2015_1116_1181,2.1905849913105384e-17
2015_1116_1186,2.1905849913105384e-17
2015_1116_1207,0.9995550294410073
2015_1116_1208,2.1905849913105384e-17
2015_1116_1209,0.1643900612770831
2015_1116_1211,4.7736761258169324e-11
2015_1116_1214,2.1905849913105384e-17
2015_1116_1217,4.381169982621077e-17
2015_1116_1231,4.381169982621077e-17
2015_1116_1234,0.974774925700054
2015_1116_1235,4.381169982621077e-17
2015_1116_1242,4.381169982621077e-17
2015_1116_1246,0.9999999993596262
2015_1116_1248,2.1905849913105384e-17
2015_1116_1257,4.381169982621077e-17
2015_1116_1261,2.1905849913105384e-17
2015_1116_1264,1.5610079616099481e-07
2015_1116_1268,4.381169982621077e-17
2015_1116_1277,0.9803307155690542
2015_1116_1279,0.6427691147034724
2015_1116_1295,1.0095281237563948e-06
2015_1116_1301,0.00015637611156203555
2015_1116_1308,4.4286807972272935e-13
2015_1116_1314,3.485829774982702e-09
2015_1116_1316,2.1905849913105384e-17
2015_1116_1318,2.1905849913105384e-17
2015_1116_1320,2.5018233463940537e-10
2015_1116_1323,0.6871417013916123
2015_1116_1326,9.90782074139628e-11
2015_1116_1328,0.9868427821875522
2015_1116_1329,4.381169982621077e-17
2015_1116_1332,0.9741821125933618
2015_1116_1344,2.5018233463940537e-10
2015_1116_1345,0.020886599142993897
2015_1116_1352,2.493890317086276e-09
2015_1116_1361,1.988743607722347e-14
2015_1116_1372,4.381169982621077e-17
2015_1116_1374,2.1905849913105384e-17
2015_1116_1385,1.547904756784812e-08
2015_1116_1400,7.178292183971327e-08
2015_1116_1411,1.0387105154748894e-11
2015_1116_1412,0.1541294436505126
2015_1116_1414,0.0019855172298872304
2015_1116_1417,0.1541294436505126
2015_1116_1428,0.9996912151742391
2015_1116_1433,0.00235860287987948
2015_1116_1434,0.000736034008155789
2015_1116_1437,0.9999999744056545
2015_1116_1438,0.27678319973156756
2015_1116_1452,0.9916453854105659
2015_1116_1455,0.9106874033632376
2015_1116_1458,0.9946079911793061
2015_1116_1459,0.9998473654630928
2015_1116_1461,2.2105594218302026e-12
2015_1116_1462,0.9985341290995567
2015_1124_1125,3.313626180230652e-22
2015_1124_1129,3.313626180230652e-22
2015_1124_1138,3.313626180230652e-22
2015_1124_1139,3.313626180230652e-22
2015_1124_1140,3.313626180230652e-22
2015_1124_1153,3.313626180230652e-22
2015_1124_1157,3.313626180230652e-22
2015_1124_1172,3.313626180230652e-22
2015_1124_1173,0.28723008697158425
2015_1124_1181,3.313626180230652e-22
2015_1124_1186,3.313626180230652e-22
2015_1124_1207,0.9997847985305637
2015_1124_1208,3.313626180230652e-22
2015_1124_1209,0.018138161386968693
2015_1124_1211,8.720792634699771e-11
2015_1124_1214,3.313626180230652e-22
2015_1124_1217,6.627252360461304e-22
2015_1124_1231,6.627252360461304e-22
2015_1124_1234,0.9874721146870331
2015_1124_1235,6.627252360461304e-22
2015_1124_1242,6.627252360461304e-22
2015_1124_1246,0.9999999997065294
2015_1124_1248,3.313626180230652e-22
2015_1124_1257,6.627252360461304e-22
2015_1124_1261,3.313626180230652e-22
2015_1124_1264,2.943141610773016e-07
2015_1124_1268,6.627252360461304e-22
2015_1124_1277,0.9902467071438773
2015_1124_1279,0.7834231557261145
2015_1124_1295,1.9173608092919215e-06
2015_1124_1301,0.0003029436143262252
2015_1124_1308,7.945513810860242e-13
2015_1124_1314,0.9710813955630452
2015_1124_1316,3.313626180230652e-22
2015_1124_1318,3.313626180230652e-22
2015_1124_1320,4.599947489582939e-10
2015_1124_1323,0.8154629738546265
2015_1124_1326,1.8151463858292592e-10
2015_1124_1328,0.9935080700120166
2015_1124_1329,6.627252360461304e-22
2015_1124_1332,0.9871431966430393
2015_1124_1344,4.599947489582939e-10
2015_1124_1345,0.04034057661254355
2015_1124_1352,4.6309290848515825e-09
2015_1124_1361,3.525737143414229e-14
2015_1124_1372,6.627252360461304e-22
2015_1124_1374,3.313626180230652e-22
2015_1124_1385,2.8921646397433618e-08
2015_1124_1400,1.3492917331084714e-07
2015_1124_1411,1.88639055937135e-11
2015_1124_1412,0.2663280234148476
2015_1124_1414,0.003878073603627821
2015_1124_1417,0.2663280234148476
2015_1124_1428,0.9998508896492695
2015_1124_1433,0.004597179889841835
2015_1124_1434,0.0014336934397798558
2015_1124_1437,0.999999988117621
2015_1124_1438,0.43340989091719884
2015_1124_1452,0.9958953368354604
2015_1124_1455,0.9537909747540435
2015_1124_1458,0.9973595213201498
2015_1124_1459,0.0007301432446955141
